Sort;50;100;150;200;250;300
CountingSort values 0-5;27;319;256;433;519;659
CountingSort sorted values 0-5;250;500;806;1231;1500;1994
CountingSort almost sorted values 0-5;273;501;1000;1250;1524;2000
CountingSort reversed values 0-5;17;287;495;529;775;979
CountingSort values 0-4000;6373;6722;7141;6978;7274;7275
CountingSort sorted values 0-4000;1090;2304;3501;4652;5953;7122
CountingSort almost sorted values 0-4000;6125;6666;6929;7028;7312;7489
CountingSort reversed values 0-4000;1086;2300;3472;4798;5884;7171
