Sort;50;100;150;200;250;300
SecondIverson values 0-5;5811;21507;48624;90264;144078;206797
SecondIverson sorted values 0-5;153;303;453;603;753;903
SecondIverson almost sorted values 0-5;1059;12264;18665;57300;91324;126668
SecondIverson reversed values 0-5;3964;20919;60592;115883;193349;279249
SecondIverson values 0-4000;6290;24424;55851;99605;156286;217543
SecondIverson sorted values 0-4000;153;303;453;603;753;903
SecondIverson almost sorted values 0-4000;2283;13611;27504;58526;102987;149775
SecondIverson reversed values 0-4000;8468;34431;77902;138873;217344;313315
