Sort;50;100;150;200;250;300
BinaryInsertionSort values 0-5;3390;10094;19333;33321;52481;71968
BinaryInsertionSort sorted values 0-5;1722;4082;6658;9408;12158;15166
BinaryInsertionSort almost sorted values 0-5;1929;5114;9196;14436;19676;25276
BinaryInsertionSort reversed values 0-5;1860;11282;28162;53190;86288;125824
BinaryInsertionSort values 0-4000;3546;11228;23068;38925;59375;80512
BinaryInsertionSort sorted values 0-4000;1722;4082;6658;9408;12158;15166
BinaryInsertionSort almost sorted values 0-4000;2337;6500;11080;17073;24656;31192
BinaryInsertionSort reversed values 0-4000;4986;18086;38896;67368;103346;147082
