Sort;50;100;150;200;250;300
FirstIverson values 0-5;2271;8552;15073;23524;30437;38716
FirstIverson sorted values 0-5;0;0;0;0;0;0
FirstIverson almost sorted values 0-5;298;1826;4936;10048;14338;20442
FirstIverson reversed values 0-5;242;3055;7090;12779;18362;25316
FirstIverson values 0-4000;2610;8921;19743;32277;41677;52259
FirstIverson sorted values 0-4000;0;0;0;0;0;0
FirstIverson almost sorted values 0-4000;482;2552;6096;10959;16864;23235
FirstIverson reversed values 0-4000;1042;3227;6319;9886;15870;22433
